Representative,Time,Age,Congress Number,Original Legislative Efficiency,Modified Legislative Efficiency
John Lewis,2015-01-03,74.86652977,114,2,2
John Lewis,2017-01-03,76.8678987,115,2,2
John Lewis,2019-01-03,78.86652977,116,3,3
Nancy Pelosi,1987-06-02,47.18412047,100,1,1
Nancy Pelosi,1989-01-03,48.77481177,101,3,3
Nancy Pelosi,1991-01-03,50.77344285,102,3,3
Nancy Pelosi,1993-01-03,52.77481177,103,3,3
Nancy Pelosi,1995-01-03,54.77344285,104,3,3
Nancy Pelosi,1997-01-03,56.77481177,105,1,1
Nancy Pelosi,1999-01-03,58.77344285,106,1,1
Nancy Pelosi,2001-01-03,60.77481177,107,1,1
Nancy Pelosi,2003-01-03,62.77344285,108,1,1
Nancy Pelosi,2005-01-03,64.77481177,109,2,2
Nancy Pelosi,2007-01-03,66.77344285,110,3,3
Nancy Pelosi,2009-01-03,68.77481177,111,1,1
Nancy Pelosi,2011-01-03,70.77344285,112,1,1
Nancy Pelosi,2013-01-03,72.77481177,113,1,1
Nancy Pelosi,2015-01-03,74.77344285,114,1,1
Nancy Pelosi,2017-01-03,76.77481177,115,1,1
Nancy Pelosi,2019-01-03,78.77344285,116,1,1
Nancy Pelosi,2021-01-03,80.77481177,117,#N/A,1
Dana Rohrabacher,1988-11-08,41.3853525,100,#N/A,2
Dana Rohrabacher,1989-01-03,41.53867214,101,1,1
Dana Rohrabacher,1991-01-03,43.53730322,102,2,2
Dana Rohrabacher,1993-01-03,45.53867214,103,1,1
Dana Rohrabacher,1995-01-03,47.53730322,104,2,2
Dana Rohrabacher,1997-01-03,49.53867214,105,1,1
Dana Rohrabacher,1999-01-03,51.53730322,106,2,2
Dana Rohrabacher,2001-01-03,53.53867214,107,1,1
Dana Rohrabacher,2003-01-03,55.53730322,108,2,2
Dana Rohrabacher,2005-01-03,57.53867214,109,2,2
Dana Rohrabacher,2007-01-03,59.53730322,110,1,1
Dana Rohrabacher,2009-01-03,61.53867214,111,1,1
Dana Rohrabacher,2011-01-03,63.53730322,112,1,1
Dana Rohrabacher,2013-01-03,65.53867214,113,1,1
Dana Rohrabacher,2015-01-03,67.53730322,114,1,1
Dana Rohrabacher,2017-01-03,69.53867214,115,1,1
Jimmy Duncan,1988-11-08,41.30321698,100,100,2
Jimmy Duncan,1989-01-03,41.45653662,101,101,2
Jimmy Duncan,1991-01-03,43.45516769,102,102,3
Jimmy Duncan,1993-01-03,45.45653662,103,103,3
Jimmy Duncan,1995-01-03,47.45516769,104,104,2
Jimmy Duncan,1997-01-03,49.45653662,105,105,2
Jimmy Duncan,1999-01-03,51.45516769,106,106,1
Jimmy Duncan,2001-01-03,53.45653662,107,107,2
Jimmy Duncan,2003-01-03,55.45516769,108,108,1
Jimmy Duncan,2005-01-03,57.45653662,109,109,1
Jimmy Duncan,2007-01-03,59.45516769,110,110,1
Jimmy Duncan,2009-01-03,61.45653662,111,111,2
Jimmy Duncan,2011-01-03,63.45516769,112,112,1
Jimmy Duncan,2013-01-03,65.45653662,113,113,1
Jimmy Duncan,2015-01-03,67.45516769,114,114,1
Jimmy Duncan,2017-01-03,69.45653662,115,115,1
Frank Pallone,1988-11-08,37.02669405,100,#N/A,3
Frank Pallone,1989-01-03,37.18001369,101,3,3
Frank Pallone,1991-01-03,39.17864476,102,2,2
Frank Pallone,1993-01-03,41.18001369,103,3,3
Frank Pallone,1995-01-03,43.17864476,104,3,3
Frank Pallone,1997-01-03,45.18001369,105,3,3
Frank Pallone,1999-01-03,47.17864476,106,2,2
Frank Pallone,2001-01-03,49.18001369,107,2,2
Frank Pallone,2003-01-03,51.17864476,108,2,2
Frank Pallone,2005-01-03,53.18001369,109,2,2
Frank Pallone,2007-01-03,55.17864476,110,3,3
Frank Pallone,2009-01-03,57.18001369,111,3,3
Frank Pallone,2011-01-03,59.17864476,112,2,2
Frank Pallone,2013-01-03,61.18001369,113,3,3
Frank Pallone,2015-01-03,63.17864476,114,3,3
Frank Pallone,2017-01-03,65.18001369,115,2,2
Frank Pallone,2019-01-03,67.17864476,116,2,2
Frank Pallone,2021-01-03,69.18001369,117,#N/A,2
Eliot Engel,1989-01-03,41.87542779,101,1,1
Eliot Engel,1991-01-03,43.87405886,102,2,2
Eliot Engel,1993-01-03,45.87542779,103,3,3
Eliot Engel,1995-01-03,47.87405886,104,2,2
Eliot Engel,1997-01-03,49.87542779,105,2,2
Eliot Engel,1999-01-03,51.87405886,106,2,2
Eliot Engel,2001-01-03,53.87542779,107,2,2
Eliot Engel,2003-01-03,55.87405886,108,3,3
Eliot Engel,2005-01-03,57.87542779,109,2,2
Eliot Engel,2007-01-03,59.87405886,110,2,2
Eliot Engel,2009-01-03,61.87542779,111,3,3
Eliot Engel,2011-01-03,63.87405886,112,1,1
Eliot Engel,2013-01-03,65.87542779,113,2,2
Eliot Engel,2015-01-03,67.87405886,114,3,3
Eliot Engel,2017-01-03,69.87542779,115,3,3
Eliot Engel,2019-01-03,71.87405886,116,2,2
Jim McDermott,1989-01-03,52.01642711,101,1,1
Jim McDermott,1991-01-03,54.01505818,102,3,3
Jim McDermott,1993-01-03,56.01642711,103,1,1
Jim McDermott,1995-01-03,58.01505818,104,2,2
Jim McDermott,1997-01-03,60.01642711,105,2,2
Jim McDermott,1999-01-03,62.01505818,106,1,1
Jim McDermott,2001-01-03,64.01642711,107,1,1
Jim McDermott,2003-01-03,66.01505818,108,1,1
Jim McDermott,2005-01-03,68.01642711,109,1,1
Jim McDermott,2007-01-03,70.01505818,110,3,3
Jim McDermott,2009-01-03,72.01642711,111,3,3
Jim McDermott,2011-01-03,74.01505818,112,2,2
Jim McDermott,2013-01-03,76.01642711,113,2,2
Jim McDermott,2015-01-03,78.01505818,114,1,1
Nita Lowey,1989-01-03,51.49897331,101,3,3
Nita Lowey,1991-01-03,53.49760438,102,3,3
Nita Lowey,1993-01-03,55.49897331,103,1,1
Nita Lowey,1995-01-03,57.49760438,104,3,3
Nita Lowey,1997-01-03,59.49897331,105,3,3
Nita Lowey,1999-01-03,61.49760438,106,3,3
Nita Lowey,2001-01-03,63.49897331,107,2,2
Nita Lowey,2003-01-03,65.49760438,108,2,2
Nita Lowey,2005-01-03,67.49897331,109,2,2
Nita Lowey,2007-01-03,69.49760438,110,3,3
Nita Lowey,2009-01-03,71.49897331,111,3,3
Nita Lowey,2011-01-03,73.49760438,112,1,1
Nita Lowey,2013-01-03,75.49897331,113,1,1
Nita Lowey,2015-01-03,77.49760438,114,2,2
Nita Lowey,2017-01-03,79.49897331,115,3,3
Nita Lowey,2019-01-03,81.49760438,116,3,3
Richard Neal,1989-01-03,39.88501027,101,1,1
Richard Neal,1991-01-03,41.88364134,102,1,1
Richard Neal,1993-01-03,43.88501027,103,2,2
Richard Neal,1995-01-03,45.88364134,104,2,2
Richard Neal,1997-01-03,47.88501027,105,2,2
Richard Neal,1999-01-03,49.88364134,106,1,1
Richard Neal,2001-01-03,51.88501027,107,2,2
Richard Neal,2003-01-03,53.88364134,108,1,1
Richard Neal,2005-01-03,55.88501027,109,2,2
Richard Neal,2007-01-03,57.88364134,110,1,1
Richard Neal,2009-01-03,59.88501027,111,1,1
Richard Neal,2011-01-03,61.88364134,112,1,1
Richard Neal,2013-01-03,63.88501027,113,1,1
Richard Neal,2015-01-03,65.88364134,114,1,1
Richard Neal,2017-01-03,67.88501027,115,2,2
Richard Neal,2019-01-03,69.88364134,116,2,2
Richard Neal,2021-01-03,71.88501027,117,#N/A,2
Ileana Ros-Lehtinen,1989-08-29,37.12251882,101,2,2
Ileana Ros-Lehtinen,1991-01-03,38.46954141,102,2,2
Ileana Ros-Lehtinen,1993-01-03,40.47091034,103,1,1
Ileana Ros-Lehtinen,1995-01-03,42.46954141,104,1,1
Ileana Ros-Lehtinen,1997-01-03,44.47091034,105,2,2
Ileana Ros-Lehtinen,1999-01-03,46.46954141,106,3,3
Ileana Ros-Lehtinen,2001-01-03,48.47091034,107,2,2
Ileana Ros-Lehtinen,2003-01-03,50.46954141,108,2,2
Ileana Ros-Lehtinen,2005-01-03,52.47091034,109,3,3
Ileana Ros-Lehtinen,2007-01-03,54.46954141,110,3,3
Ileana Ros-Lehtinen,2009-01-03,56.47091034,111,3,3
Ileana Ros-Lehtinen,2011-01-03,58.46954141,112,2,2
Ileana Ros-Lehtinen,2013-01-03,60.47091034,113,2,2
Ileana Ros-Lehtinen,2015-01-03,62.46954141,114,2,2
Ileana Ros-Lehtinen,2017-01-03,64.47091034,115,2,2
Jos? E. Serrano,1990-03-20,46.40383299,101,2,2
Jos? E. Serrano,1991-01-03,47.19507187,102,3,3
Jos? E. Serrano,1993-01-03,49.19644079,103,1,1
Jos? E. Serrano,1995-01-03,51.19507187,104,2,2
Jos? E. Serrano,1997-01-03,53.19644079,105,3,3
Jos? E. Serrano,1999-01-03,55.19507187,106,2,2
Jos? E. Serrano,2001-01-03,57.19644079,107,1,1
Jos? E. Serrano,2003-01-03,59.19507187,108,1,1
Jos? E. Serrano,2005-01-03,61.19644079,109,1,1
Jos? E. Serrano,2007-01-03,63.19507187,110,2,2
Jos? E. Serrano,2009-01-03,65.19644079,111,2,2
Jos? E. Serrano,2011-01-03,67.19507187,112,1,1
Jos? E. Serrano,2013-01-03,69.19644079,113,1,1
Jos? E. Serrano,2015-01-03,71.19507187,114,2,2
Jos? E. Serrano,2017-01-03,73.19644079,115,1,1
Jos? E. Serrano,2019-01-03,75.19507187,116,2,2
Rob Andrews,1990-11-06,33.25667351,101,2,2
Rob Andrews,1991-01-03,33.41546886,102,2,2
Rob Andrews,1993-01-03,35.41683778,103,3,3
Rob Andrews,1995-01-03,37.41546886,104,3,3
Rob Andrews,1997-01-03,39.41683778,105,3,3
Rob Andrews,1999-01-03,41.41546886,106,3,3
Rob Andrews,2001-01-03,43.41683778,107,3,3
Rob Andrews,2003-01-03,45.41546886,108,3,3
Rob Andrews,2005-01-03,47.41683778,109,1,1
Rob Andrews,2007-01-03,49.41546886,110,1,1
Rob Andrews,2009-01-03,51.41683778,111,2,2
Rob Andrews,2011-01-03,53.41546886,112,1,1
Rob Andrews,2013-01-03,55.41683778,113,#N/A,1
Collin Peterson,1991-01-03,46.51334702,102,2,2
Collin Peterson,1993-01-03,48.51471595,103,1,1
Collin Peterson,1995-01-03,50.51334702,104,2,2
Collin Peterson,1997-01-03,52.51471595,105,2,2
Collin Peterson,1999-01-03,54.51334702,106,2,2
Collin Peterson,2001-01-03,56.51471595,107,2,2
Collin Peterson,2003-01-03,58.51334702,108,2,2
Collin Peterson,2005-01-03,60.51471595,109,1,1
Collin Peterson,2007-01-03,62.51334702,110,2,2
Collin Peterson,2009-01-03,64.51471595,111,1,1
Collin Peterson,2011-01-03,66.51334702,112,2,2
Collin Peterson,2013-01-03,68.51471595,113,1,1
Collin Peterson,2015-01-03,70.51334702,114,1,1
Collin Peterson,2017-01-03,72.51471595,115,2,2
Collin Peterson,2019-01-03,74.51334702,116,1,1
Jim Moran,1991-01-03,45.63449692,102,2,2
Jim Moran,1993-01-03,47.63586585,103,3,3
Jim Moran,1995-01-03,49.63449692,104,3,3
Jim Moran,1997-01-03,51.63586585,105,2,2
Jim Moran,1999-01-03,53.63449692,106,3,3
Jim Moran,2001-01-03,55.63586585,107,2,2
Jim Moran,2003-01-03,57.63449692,108,2,2
Jim Moran,2005-01-03,59.63586585,109,2,2
Jim Moran,2007-01-03,61.63449692,110,2,2
Jim Moran,2009-01-03,63.63586585,111,1,1
Jim Moran,2011-01-03,65.63449692,112,1,1
Jim Moran,2013-01-03,67.63586585,113,2,2
Dave Camp,1991-01-03,37.48665298,102,1,1
Dave Camp,1993-01-03,39.4880219,103,2,2
Dave Camp,1995-01-03,41.48665298,104,1,1
Dave Camp,1997-01-03,43.4880219,105,3,3
Dave Camp,1999-01-03,45.48665298,106,1,1
Dave Camp,2001-01-03,47.4880219,107,2,2
Dave Camp,2003-01-03,49.48665298,108,3,3
Dave Camp,2005-01-03,51.4880219,109,1,1
Dave Camp,2007-01-03,53.48665298,110,1,1
Dave Camp,2009-01-03,55.4880219,111,1,1
Dave Camp,2011-01-03,57.48665298,112,3,3
Dave Camp,2013-01-03,59.4880219,113,3,3
John Boehner,1991-01-03,41.12799452,102,1,1
John Boehner,1993-01-03,43.12936345,103,1,1
John Boehner,1995-01-03,45.12799452,104,1,1
John Boehner,1997-01-03,47.12936345,105,1,1
John Boehner,1999-01-03,49.12799452,106,1,1
John Boehner,2001-01-03,51.12936345,107,2,2
John Boehner,2003-01-03,53.12799452,108,2,2
John Boehner,2005-01-03,55.12936345,109,2,2
John Boehner,2007-01-03,57.12799452,110,1,1
John Boehner,2009-01-03,59.12936345,111,1,1
John Boehner,2011-01-03,61.12799452,112,1,1
John Boehner,2013-01-03,63.12936345,113,1,1
John Boehner,2015-01-03,65.12799452,114,1,1
Maxine Waters,1991-01-03,52.38603696,102,1,1
Maxine Waters,1993-01-03,54.38740589,103,2,2
Maxine Waters,1995-01-03,56.38603696,104,3,3
Maxine Waters,1997-01-03,58.38740589,105,2,2
Maxine Waters,1999-01-03,60.38603696,106,2,2
Maxine Waters,2001-01-03,62.38740589,107,2,2
Maxine Waters,2003-01-03,64.38603696,108,2,2
Maxine Waters,2005-01-03,66.38740589,109,2,2
Maxine Waters,2007-01-03,68.38603696,110,3,3
Maxine Waters,2009-01-03,70.38740589,111,3,3
Maxine Waters,2011-01-03,72.38603696,112,2,2
Maxine Waters,2013-01-03,74.38740589,113,1,1
Maxine Waters,2015-01-03,76.38603696,114,2,2
Maxine Waters,2017-01-03,78.38740589,115,2,2
Maxine Waters,2019-01-03,80.38603696,116,2,2
Maxine Waters,2021-01-03,82.38740589,117,#N/A,2
Rosa DeLauro,1991-01-03,47.84120465,102,1,1
Rosa DeLauro,1993-01-03,49.84257358,103,1,1
Rosa DeLauro,1995-01-03,51.84120465,104,2,2
Rosa DeLauro,1997-01-03,53.84257358,105,2,2
Rosa DeLauro,1999-01-03,55.84120465,106,2,2
Rosa DeLauro,2001-01-03,57.84257358,107,1,1
Rosa DeLauro,2003-01-03,59.84120465,108,2,2
Rosa DeLauro,2005-01-03,61.84257358,109,2,2
Rosa DeLauro,2007-01-03,63.84120465,110,2,2
Rosa DeLauro,2009-01-03,65.84257358,111,3,3
Rosa DeLauro,2011-01-03,67.84120465,112,2,2
Rosa DeLauro,2013-01-03,69.84257358,113,2,2
Rosa DeLauro,2015-01-03,71.84120465,114,2,2
Rosa DeLauro,2017-01-03,73.84257358,115,2,2
Rosa DeLauro,2019-01-03,75.84120465,116,2,2
Rosa DeLauro,2021-01-03,77.84257358,117,#N/A,2
Sam Johnson,1991-05-08,60.57221082,102,1,1
Sam Johnson,1993-01-03,62.23134839,103,1,1
Sam Johnson,1995-01-03,64.22997947,104,1,1
Sam Johnson,1997-01-03,66.23134839,105,2,2
Sam Johnson,1999-01-03,68.22997947,106,3,3
Sam Johnson,2001-01-03,70.23134839,107,1,1
Sam Johnson,2003-01-03,72.22997947,108,2,2
Sam Johnson,2005-01-03,74.23134839,109,2,2
Sam Johnson,2007-01-03,76.22997947,110,1,1
Sam Johnson,2009-01-03,78.23134839,111,1,1
Sam Johnson,2011-01-03,80.22997947,112,1,1
Sam Johnson,2013-01-03,82.23134839,113,2,2
Sam Johnson,2015-01-03,84.22997947,114,2,2
Sam Johnson,2017-01-03,86.23134839,115,3,3
Ed Pastor,1991-10-03,48.26557153,102,1,1
Ed Pastor,1993-01-03,49.51950719,103,2,2
Ed Pastor,1995-01-03,51.51813826,104,1,1
Ed Pastor,1997-01-03,53.51950719,105,2,2
Ed Pastor,1999-01-03,55.51813826,106,3,3
Ed Pastor,2001-01-03,57.51950719,107,3,3
Ed Pastor,2003-01-03,59.51813826,108,1,1
Ed Pastor,2005-01-03,61.51950719,109,1,1
Ed Pastor,2007-01-03,63.51813826,110,1,1
Ed Pastor,2009-01-03,65.51950719,111,3,3
Ed Pastor,2011-01-03,67.51813826,112,1,1
Ed Pastor,2013-01-03,69.51950719,113,1,1
Jerry Nadler,1992-11-03,45.39356605,102,3,3
Jerry Nadler,1993-01-03,45.56057495,103,3,3
Jerry Nadler,1995-01-03,47.55920602,104,3,3
Jerry Nadler,1997-01-03,49.56057495,105,3,3
Jerry Nadler,1999-01-03,51.55920602,106,2,2
Jerry Nadler,2001-01-03,53.56057495,107,3,3
Jerry Nadler,2003-01-03,55.55920602,108,2,2
Jerry Nadler,2005-01-03,57.56057495,109,2,2
Jerry Nadler,2007-01-03,59.55920602,110,1,1
Jerry Nadler,2009-01-03,61.56057495,111,2,2
Jerry Nadler,2011-01-03,63.55920602,112,2,2
Jerry Nadler,2013-01-03,65.56057495,113,1,1
Jerry Nadler,2015-01-03,67.55920602,114,1,1
Jerry Nadler,2017-01-03,69.56057495,115,2,2
Jerry Nadler,2019-01-03,71.55920602,116,2,2
Jerry Nadler,2021-01-03,73.56057495,117,#N/A,2
John Mica,1993-01-03,49.93566051,103,1,1
John Mica,1995-01-03,51.93429158,104,2,2
John Mica,1997-01-03,53.93566051,105,2,2
John Mica,1999-01-03,55.93429158,106,1,1
John Mica,2001-01-03,57.93566051,107,1,1
John Mica,2003-01-03,59.93429158,108,2,2
John Mica,2005-01-03,61.93566051,109,1,1
John Mica,2007-01-03,63.93429158,110,2,2
John Mica,2009-01-03,65.93566051,111,1,1
John Mica,2011-01-03,67.93429158,112,3,3
John Mica,2013-01-03,69.93566051,113,1,1
John Mica,2015-01-03,71.93429158,114,2,2
Corrine Brown,1993-01-03,46.14647502,103,1,1
Corrine Brown,1995-01-03,48.14510609,104,2,2
Corrine Brown,1997-01-03,50.14647502,105,1,1
Corrine Brown,1999-01-03,52.14510609,106,1,1
Corrine Brown,2001-01-03,54.14647502,107,1,1
Corrine Brown,2003-01-03,56.14510609,108,2,2
Corrine Brown,2005-01-03,58.14647502,109,1,1
Corrine Brown,2007-01-03,60.14510609,110,1,1
Corrine Brown,2009-01-03,62.14647502,111,1,1
Corrine Brown,2011-01-03,64.14510609,112,1,1
Corrine Brown,2013-01-03,66.14647502,113,1,1
Corrine Brown,2015-01-03,68.14510609,114,3,3
Carolyn Maloney,1993-01-03,46.87200548,103,2,2
Carolyn Maloney,1995-01-03,48.87063655,104,3,3
Carolyn Maloney,1997-01-03,50.87200548,105,3,3
Carolyn Maloney,1999-01-03,52.87063655,106,3,3
Carolyn Maloney,2001-01-03,54.87200548,107,3,3
Carolyn Maloney,2003-01-03,56.87063655,108,3,3
Carolyn Maloney,2005-01-03,58.87200548,109,3,3
Carolyn Maloney,2007-01-03,60.87063655,110,3,3
Carolyn Maloney,2009-01-03,62.87200548,111,3,3
Carolyn Maloney,2011-01-03,64.87063655,112,2,2
Carolyn Maloney,2013-01-03,66.87200548,113,3,3
Carolyn Maloney,2015-01-03,68.87063655,114,3,3
Carolyn Maloney,2017-01-03,70.87200548,115,2,2
Carolyn Maloney,2019-01-03,72.87063655,116,3,3
Carolyn Maloney,2021-01-03,74.87200548,117,#N/A,3
Jack Kingston,1993-01-03,37.69746749,103,1,1
Jack Kingston,1995-01-03,39.69609856,104,1,1
Jack Kingston,1997-01-03,41.69746749,105,1,1
Jack Kingston,1999-01-03,43.69609856,106,1,1
Jack Kingston,2001-01-03,45.69746749,107,2,2
Jack Kingston,2003-01-03,47.69609856,108,3,3
Jack Kingston,2005-01-03,49.69746749,109,2,2
Jack Kingston,2007-01-03,51.69609856,110,1,1
Jack Kingston,2009-01-03,53.69746749,111,3,3
Jack Kingston,2011-01-03,55.69609856,112,3,3
Jack Kingston,2013-01-03,57.69746749,113,1,1
Xavier Becerra,1993-01-03,34.9377139,103,1,1
Xavier Becerra,1995-01-03,36.93634497,104,1,1
Xavier Becerra,1997-01-03,38.9377139,105,1,1
Xavier Becerra,1999-01-03,40.93634497,106,1,1
Xavier Becerra,2001-01-03,42.9377139,107,2,2
Xavier Becerra,2003-01-03,44.93634497,108,1,1
Xavier Becerra,2005-01-03,46.9377139,109,2,2
Xavier Becerra,2007-01-03,48.93634497,110,1,1
Xavier Becerra,2009-01-03,50.9377139,111,2,2
Xavier Becerra,2011-01-03,52.93634497,112,1,1
Xavier Becerra,2013-01-03,54.9377139,113,1,1
Xavier Becerra,2015-01-03,56.93634497,114,1,1
Xavier Becerra,2017-01-03,58.9377139,115,#N/A,1
Buck McKeon,1993-01-03,54.31895962,103,1,1
Buck McKeon,1995-01-03,56.31759069,104,2,2
Buck McKeon,1997-01-03,58.31895962,105,3,3
Buck McKeon,1999-01-03,60.31759069,106,2,2
Buck McKeon,2001-01-03,62.31895962,107,2,2
Buck McKeon,2003-01-03,64.31759069,108,3,3
Buck McKeon,2005-01-03,66.31895962,109,1,1
Buck McKeon,2007-01-03,68.31759069,110,2,2
Buck McKeon,2009-01-03,70.31895962,111,2,2
Buck McKeon,2011-01-03,72.31759069,112,2,2
Buck McKeon,2013-01-03,74.31895962,113,2,2
Spencer Bachus,1993-01-03,45.01848049,103,2,2
Spencer Bachus,1995-01-03,47.01711157,104,1,1
Spencer Bachus,1997-01-03,49.01848049,105,1,1
Spencer Bachus,1999-01-03,51.01711157,106,2,2
Spencer Bachus,2001-01-03,53.01848049,107,2,2
Spencer Bachus,2003-01-03,55.01711157,108,3,3
Spencer Bachus,2005-01-03,57.01848049,109,2,2
Spencer Bachus,2007-01-03,59.01711157,110,1,1
Spencer Bachus,2009-01-03,61.01848049,111,1,1
Spencer Bachus,2011-01-03,63.01711157,112,1,1
Spencer Bachus,2013-01-03,65.01848049,113,2,2
Rodney Frelinghuysen,1993-01-03,46.68309377,103,#N/A,2
Rodney Frelinghuysen,1995-01-03,48.68172485,104,2,2
Rodney Frelinghuysen,1997-01-03,50.68309377,105,2,2
Rodney Frelinghuysen,1999-01-03,52.68172485,106,2,2
Rodney Frelinghuysen,2001-01-03,54.68309377,107,2,2
Rodney Frelinghuysen,2003-01-03,56.68172485,108,3,3
Rodney Frelinghuysen,2005-01-03,58.68309377,109,1,1
Rodney Frelinghuysen,2007-01-03,60.68172485,110,1,1
Rodney Frelinghuysen,2009-01-03,62.68309377,111,2,2
Rodney Frelinghuysen,2011-01-03,64.68172485,112,3,3
Rodney Frelinghuysen,2013-01-03,66.68309377,113,2,2
Rodney Frelinghuysen,2015-01-03,68.68172485,114,2,2
Rodney Frelinghuysen,2017-01-03,70.68309377,115,1,1
Frank LoBiondo,1993-01-03,46.64750171,103,#N/A,1
Frank LoBiondo,1995-01-03,48.64613279,104,1,1
Frank LoBiondo,1997-01-03,50.64750171,105,1,1
Frank LoBiondo,1999-01-03,52.64613279,106,2,2
Frank LoBiondo,2001-01-03,54.64750171,107,1,1
Frank LoBiondo,2003-01-03,56.64613279,108,1,1
Frank LoBiondo,2005-01-03,58.64750171,109,2,2
Frank LoBiondo,2007-01-03,60.64613279,110,1,1
Frank LoBiondo,2009-01-03,62.64750171,111,2,2
Frank LoBiondo,2011-01-03,64.64613279,112,2,2
Frank LoBiondo,2013-01-03,66.64750171,113,2,2
Frank LoBiondo,2015-01-03,68.64613279,114,1,1
Frank LoBiondo,2017-01-03,70.64750171,115,2,2
Gene Green,1993-01-03,45.21560575,103,1,1
Gene Green,1995-01-03,47.21423682,104,1,1
Gene Green,1997-01-03,49.21560575,105,1,1
Gene Green,1999-01-03,51.21423682,106,2,2
Gene Green,2001-01-03,53.21560575,107,3,3
Gene Green,2003-01-03,55.21423682,108,2,2
Gene Green,2005-01-03,57.21560575,109,2,2
Gene Green,2007-01-03,59.21423682,110,3,3
Gene Green,2009-01-03,61.21560575,111,2,2
Gene Green,2011-01-03,63.21423682,112,2,2
Gene Green,2013-01-03,65.21560575,113,1,1
Gene Green,2015-01-03,67.21423682,114,1,1
Gene Green,2017-01-03,69.21560575,115,2,2
Ed Royce,1993-01-03,41.229295,103,1,1
Ed Royce,1995-01-03,43.22792608,104,2,2
Ed Royce,1997-01-03,45.229295,105,1,1
Ed Royce,1999-01-03,47.22792608,106,1,1
Ed Royce,2001-01-03,49.229295,107,2,2
Ed Royce,2003-01-03,51.22792608,108,1,1
Ed Royce,2005-01-03,53.229295,109,1,1
Ed Royce,2007-01-03,55.22792608,110,1,1
Ed Royce,2009-01-03,57.229295,111,2,2
Ed Royce,2011-01-03,59.22792608,112,2,2
Ed Royce,2013-01-03,61.229295,113,3,3
Ed Royce,2015-01-03,63.22792608,114,3,3
Ed Royce,2017-01-03,65.229295,115,3,3
Bob Goodlatte,1993-01-03,40.28199863,103,3,3
Bob Goodlatte,1995-01-03,42.28062971,104,3,3
Bob Goodlatte,1997-01-03,44.28199863,105,3,3
Bob Goodlatte,1999-01-03,46.28062971,106,2,2
Bob Goodlatte,2001-01-03,48.28199863,107,2,2
Bob Goodlatte,2003-01-03,50.28062971,108,2,2
Bob Goodlatte,2005-01-03,52.28199863,109,2,2
Bob Goodlatte,2007-01-03,54.28062971,110,2,2
Bob Goodlatte,2009-01-03,56.28199863,111,1,1
Bob Goodlatte,2011-01-03,58.28062971,112,2,2
Bob Goodlatte,2013-01-03,60.28199863,113,3,3
Bob Goodlatte,2015-01-03,62.28062971,114,2,2
Bob Goodlatte,2017-01-03,64.28199863,115,3,3
Luis Guti?rrez,1993-01-03,39.06639288,103,2,2
Luis Guti?rrez,1995-01-03,41.06502396,104,2,2
Luis Guti?rrez,1997-01-03,43.06639288,105,3,3
Luis Guti?rrez,1999-01-03,45.06502396,106,2,2
Luis Guti?rrez,2001-01-03,47.06639288,107,2,2
Luis Guti?rrez,2003-01-03,49.06502396,108,2,2
Luis Guti?rrez,2005-01-03,51.06639288,109,1,1
Luis Guti?rrez,2007-01-03,53.06502396,110,2,2
Luis Guti?rrez,2009-01-03,55.06639288,111,1,1
Luis Guti?rrez,2011-01-03,57.06502396,112,1,1
Luis Guti?rrez,2013-01-03,59.06639288,113,1,1
Luis Guti?rrez,2015-01-03,61.06502396,114,1,1
Luis Guti?rrez,2017-01-03,63.06639288,115,1,1
Peter T. King,1993-01-03,48.74743327,103,2,2
Peter T. King,1995-01-03,50.74606434,104,1,1
Peter T. King,1997-01-03,52.74743327,105,1,1
Peter T. King,1999-01-03,54.74606434,106,1,1
Peter T. King,2001-01-03,56.74743327,107,2,2
Peter T. King,2003-01-03,58.74606434,108,2,2
Peter T. King,2005-01-03,60.74743327,109,3,3
Peter T. King,2007-01-03,62.74606434,110,3,3
Peter T. King,2009-01-03,64.74743327,111,3,3
Peter T. King,2011-01-03,66.74606434,112,1,1
Peter T. King,2013-01-03,68.74743327,113,1,1
Peter T. King,2015-01-03,70.74606434,114,2,2
Peter T. King,2017-01-03,72.74743327,115,2,2
Peter T. King,2019-01-03,74.74606434,116,3,3
Eddie Bernice Johnson,1993-01-03,57.08692676,103,1,1
Eddie Bernice Johnson,1995-01-03,59.08555784,104,1,1
Eddie Bernice Johnson,1997-01-03,61.08692676,105,1,1
Eddie Bernice Johnson,1999-01-03,63.08555784,106,1,1
Eddie Bernice Johnson,2001-01-03,65.08692676,107,2,2
Eddie Bernice Johnson,2003-01-03,67.08555784,108,1,1
Eddie Bernice Johnson,2005-01-03,69.08692676,109,2,2
Eddie Bernice Johnson,2007-01-03,71.08555784,110,1,1
Eddie Bernice Johnson,2009-01-03,73.08692676,111,1,1
Eddie Bernice Johnson,2011-01-03,75.08555784,112,1,1
Eddie Bernice Johnson,2013-01-03,77.08692676,113,1,1
Eddie Bernice Johnson,2015-01-03,79.08555784,114,1,1
Eddie Bernice Johnson,2017-01-03,81.08692676,115,1,1
Eddie Bernice Johnson,2019-01-03,83.08555784,116,2,2
Eddie Bernice Johnson,2021-01-03,85.08692676,117,#N/A,2
Lucille Roybal-Allard,1993-01-03,51.56194387,103,1,1
Lucille Roybal-Allard,1995-01-03,53.56057495,104,1,1
